CH1,CH2,CH3,Start,Increment,
7.20000e-02,4.80000e+00,3.44000e+01,
1.24000e-01,-4.64000e+00,3.28000e+01,
6.40000e-02,4.80000e+00,3.44000e+01,
1.20000e-01,-4.72000e+00,3.44000e+01,
6.40000e-02,4.88000e+00,0.00000e+00,
6.40000e-02,4.88000e+00,-8.00000e-01,
1.20000e-01,-4.40000e+00,3.36000e+01,
1.16000e-01,-4.88000e+00,3.28000e+01,
6.00000e-02,4.88000e+00,3.44000e+01,
1.16000e-01,-4.88000e+00,3.44000e+01,
6.40000e-02,4.88000e+00,3.28000e+01,
6.80000e-02,-4.88000e+00,3.28000e+01,
1.20000e-01,4.88000e+00,3.44000e+01,
6.40000e-02,4.88000e+00,3.28000e+01,
1.20000e-01,-4.88000e+00,3.44000e+01,
1.20000e-01,-4.88000e+00,3.28000e+01,
6.40000e-02,4.88000e+00,3.44000e+01,
6.80000e-02,4.88000e+00,3.28000e+01,
1.20000e-01,-4.88000e+00,3.44000e+01,
1.20000e-01,4.88000e+00,3.28000e+01,
6.40000e-02,-4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.28000e+01,
6.40000e-02,-4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.28000e+01,
6.00000e-02,-4.88000e+00,3.44000e+01,
6.40000e-02,-4.88000e+00,3.28000e+01,
1.16000e-01,4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.28000e+01,
6.00000e-02,-4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.44000e+01,
6.00000e-02,-4.88000e+00,3.28000e+01,
1.16000e-01,4.88000e+00,3.44000e+01,
6.40000e-02,-4.88000e+00,3.28000e+01,
1.16000e-01,4.88000e+00,3.28000e+01,
6.80000e-02,-4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.44000e+01,
6.40000e-02,-4.88000e+00,3.28000e+01,
6.40000e-02,4.88000e+00,3.44000e+01,
1.16000e-01,-4.80000e+00,3.28000e+01,
6.40000e-02,4.88000e+00,3.28000e+01,
1.28000e-01,-4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.28000e+01,
6.40000e-02,-4.88000e+00,3.44000e+01,
6.40000e-02,4.88000e+00,3.28000e+01,
1.20000e-01,-4.88000e+00,3.44000e+01,
6.40000e-02,4.88000e+00,3.28000e+01,
1.20000e-01,-4.88000e+00,3.44000e+01,
1.16000e-01,4.88000e+00,3.28000e+01,
6.80000e-02,-4.80000e+00,3.44000e+01,
7.20000e-02,-4.88000e+00,3.44000e+01,
1.20000e-01,4.88000e+00,3.28000e+01,
1.24000e-01,4.88000e+00,3.28000e+01,
6.40000e-02,-4.88000e+00,3.44000e+01,
7.20000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.88000e+00,3.44000e+01,
7.20000e-02,4.88000e+00,3.28000e+01,
1.28000e-01,-4.88000e+00,3.44000e+01,
7.20000e-02,4.88000e+00,3.28000e+01,
1.24000e-01,-4.88000e+00,3.44000e+01,
7.20000e-02,4.88000e+00,3.28000e+01,
1.28000e-01,-4.88000e+00,3.44000e+01,
7.60000e-02,4.88000e+00,3.44000e+01,
1.28000e-01,-4.88000e+00,3.28000e+01,
7.60000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.80000e+00,3.44000e+01,
7.60000e-02,4.88000e+00,3.44000e+01,
1.32000e-01,-4.88000e+00,3.28000e+01,
1.28000e-01,4.88000e+00,3.28000e+01,
7.20000e-02,-4.88000e+00,3.44000e+01,
1.32000e-01,4.88000e+00,3.44000e+01,
8.40000e-02,-4.88000e+00,3.28000e+01,
8.00000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.88000e+00,3.44000e+01,
7.60000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.88000e+00,3.44000e+01,
1.36000e-01,4.88000e+00,3.44000e+01,
8.40000e-02,-4.80000e+00,3.28000e+01,
7.60000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.88000e+00,3.44000e+01,
8.40000e-02,-4.80000e+00,3.28000e+01,
1.40000e-01,4.88000e+00,3.44000e+01,
1.32000e-01,4.88000e+00,3.44000e+01,
8.40000e-02,-4.80000e+00,3.28000e+01,
8.00000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.80000e+00,3.44000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.40000e-01,-4.80000e+00,3.44000e+01,
1.32000e-01,4.88000e+00,3.44000e+01,
7.60000e-02,-4.80000e+00,3.28000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,-4.80000e+00,3.44000e+01,
1.36000e-01,4.88000e+00,3.28000e+01,
8.40000e-02,-4.80000e+00,3.44000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.40000e-01,-4.80000e+00,3.44000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.40000e-01,-4.80000e+00,3.44000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.36000e-01,-4.80000e+00,3.44000e+01,
1.32000e-01,4.88000e+00,3.28000e+01,
8.40000e-02,-4.80000e+00,3.44000e+01,
1.40000e-01,-4.88000e+00,3.44000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.32000e-01,4.88000e+00,3.44000e+01,
8.40000e-02,-4.80000e+00,3.28000e+01,
1.32000e-01,4.88000e+00,3.44000e+01,
8.40000e-02,-4.80000e+00,3.28000e+01,
8.40000e-02,4.88000e+00,3.28000e+01,
1.36000e-01,-4.80000e+00,3.44000e+01,
1.32000e-01,-4.80000e+00,3.44000e+01,
8.00000e-02,4.88000e+00,3.28000e+01,
